time,length,frequency,pan,gain,voice,event
0.0,27.702857142857145,0.0,0.5,0.0,93,0
0.0,27.702857142857145,0.0,0.5,0.0,100,0
0.0,27.702857142857145,0.0,0.5,0.0,180,0
0.0,27.702857142857145,0.0,0.5,0.0,181,0
0.0,27.702857142857145,0.0,0.5,0.0,182,0
0.0,27.702857142857145,0.0,0.5,0.0,183,0
0.0,27.702857142857145,0.0,0.5,0.0,184,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,10,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,19,0
0.0,0.016031746031746032,0.0,0.2046413502109704,0.0,59,0
0.0,13.851428571428572,0.0,0.5,0.0,48,0
0.0,13.851428571428572,0.0,0.5,0.0,47,0
0.0,13.851428571428572,0.0,0.5,0.0,46,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,23,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,13,0
0.0,27.702857142857145,0.0,0.5,0.0,92,0
0.0,0.4,0.6103718086367123,0.05696202531645567,0.25,35,0
0.0,27.702857142857145,0.0,0.5,0.0,135,0
0.0,27.702857142857145,0.0,0.5,0.0,136,0
0.0,27.702857142857145,0.0,0.5,0.0,137,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,16,0
0.0,27.702857142857145,0.0,0.5,0.0,138,0
0.0,27.702857142857145,0.0,0.5,0.0,145,0
0.0,27.702857142857145,0.0,0.5,0.0,174,0
0.0,27.702857142857145,0.0,0.5,0.0,171,0
0.0,27.702857142857145,0.0,0.5,0.0,175,0
0.0,27.702857142857145,0.0,0.5,0.0,173,0
0.0,27.702857142857145,0.0,0.5,0.0,176,0
0.0,27.702857142857145,0.0,0.5,0.0,172,0
0.0,27.702857142857145,0.0,0.5,0.0,177,0
0.0,27.702857142857145,0.0,0.5,0.0,139,0
0.0,27.702857142857145,0.0,0.5,0.0,140,0
0.0,27.702857142857145,0.0,0.5,0.0,170,0
0.0,27.702857142857145,0.0,0.5,0.0,169,0
0.0,0.09234285714285714,0.0,0.2932489451476793,0.0,1,0
0.0,27.702857142857145,0.0,0.5,0.0,104,0
0.0,27.702857142857145,0.0,0.5,0.0,144,0
0.0,27.702857142857145,0.0,0.5,0.0,143,0
0.0,27.702857142857145,0.0,0.5,0.0,105,0
0.0,27.702857142857145,0.0,0.5,0.0,142,0
0.0,27.702857142857145,0.0,0.5,0.0,134,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,15,0
0.0,0.016031746031746032,0.0,0.7953586497890295,0.0,58,0
0.0,27.702857142857145,0.0,0.5,0.0,91,0
0.0,27.702857142857145,0.0,0.5,0.0,106,0
0.0,27.702857142857145,0.0,0.5,0.0,107,0
0.0,27.702857142857145,0.0,0.5,0.0,108,0
0.0,27.702857142857145,0.0,0.5,0.0,109,0
0.0,27.702857142857145,0.0,0.5,0.0,110,0
0.0,27.702857142857145,0.0,0.5,0.0,141,0
0.0,27.702857142857145,0.0,0.5,0.0,81,0
0.0,0.09234285714285714,0.0,0.2784810126582278,0.0,5,0
0.0,27.702857142857145,0.0,0.5,0.0,83,0
0.0,27.702857142857145,0.0,0.5,0.0,103,0
0.0,27.702857142857145,0.0,0.5,0.0,111,0
0.0,0.1846857142857143,0.0,0.35232067510548515,0.0,18,0
0.0,9.234285714285715,0.0,0.5,0.0,60,0
0.0,27.702857142857145,0.0,0.5,0.0,185,0
0.0,0.016031746031746032,0.0,0.2046413502109704,0.0,57,0
